food-id	pubchem-id	content	reference
Plant ID:100170	5280378	Detected but not quantified	KNApSAcK
Plant ID:100170	44260113	Detected but not quantified	KNApSAcK
Plant ID:100506	1150	Detected but not quantified	KNApSAcK
Plant ID:100506	5202	Detected but not quantified	KNApSAcK
Plant ID:100506	5372945	Detected but not quantified	KNApSAcK
Plant ID:100506	10065830	Detected but not quantified	KNApSAcK
Plant ID:100506	11142766	Detected but not quantified	KNApSAcK
Plant ID:100514	74711	Detected but not quantified	KNApSAcK
Plant ID:100514	1549095	Detected but not quantified	KNApSAcK
Plant ID:100514	10084256	Detected but not quantified	KNApSAcK
Plant ID:1006352	3220	Detected but not quantified	KNApSAcK
Plant ID:1006352	10207	Detected but not quantified	KNApSAcK
Plant ID:1006352	10208	Detected but not quantified	KNApSAcK
Plant ID:1006352	100780	Detected but not quantified	KNApSAcK
Plant ID:101992	72	Detected but not quantified	KNApSAcK
Plant ID:101992	135	Detected but not quantified	KNApSAcK
Plant ID:101992	8468	Detected but not quantified	KNApSAcK
Plant ID:101992	10742	Detected but not quantified	KNApSAcK
Plant ID:101992	445858	Detected but not quantified	KNApSAcK
Plant ID:101992	637542	Detected but not quantified	KNApSAcK
Plant ID:101992	689043	Detected but not quantified	KNApSAcK
Plant ID:101992	3702506	Detected but not quantified	KNApSAcK
Plant ID:102211	271	18.000 - 252.000 mg/100 g	DUKE;USDA
Plant ID:102211	305	4.900 - 4.900 mg/100 g	USDA
Plant ID:102211	813	5.000 - 1425.500 mg/100 g	DUKE;USDA
Plant ID:102211	888	10.000 - 253.000 mg/100 g	DUKE;USDA
Plant ID:102211	923	77.500 - 343.000 mg/100 g	DUKE;USDA
Plant ID:102211	938	0.38400 - 5.20000 mg/100 g	KNApSAcK;DUKE;USDA
Plant ID:102211	962	96000.000 - 96100.000 mg/100 g	DUKE;USDA
Plant ID:102211	971	3.400 - 3.400 mg/100 g	DUKE
Plant ID:102211	985	11.000 - 146.500 mg/100 g	DUKE;USDA
Plant ID:102211	988	0.12100 - 0.13300 mg/100 g	USDA
Plant ID:102211	1054	0.03200 - 0.03500 mg/100 g	USDA
Plant ID:102211	1130	0.03400 - 0.04000 mg/100 g	DUKE;USDA
Plant ID:102211	1176	Detected but not quantified	KNApSAcK
Plant ID:102211	5281	5.000 - 66.500 mg/100 g	DUKE;USDA
Plant ID:102211	5570	Detected but not quantified	KNApSAcK
Plant ID:102211	5962	9.000 - 119.750 mg/100 g	DUKE;USDA
Plant ID:102211	5988	1180.000 - 1180.000 mg/100 g	USDA
Plant ID:102211	6037	0.000 - 5.000 mg/100 g	USDA
Plant ID:102211	6042	0.50000 - 0.50000 mg/100 g	DUKE
Plant ID:102211	6137	3.000 - 40.000 mg/100 g	DUKE;USDA
Plant ID:102211	6305	2.000 - 26.750 mg/100 g	DUKE;USDA
Plant ID:102211	14985	0.000 - 0.080 mg/100 g	USDA
Plant ID:102211	23925	0.38000 - 6.45000 mg/100 g	DUKE;USDA
Plant ID:102211	23930	0.05600 - 0.05800 mg/100 g	USDA
Plant ID:102211	23978	0.02200 - 0.02300 mg/100 g	USDA
Plant ID:102211	23994	0.59000 - 0.61000 mg/100 g	USDA
Plant ID:102211	24404	17.000 - 247.000 mg/100 g	DUKE;USDA
Plant ID:102211	27099	0.02200 - 0.02300 mg/100 g	USDA
Plant ID:102211	27284	0.38000 - 6.45000 mg/100 g	DUKE;USDA
Plant ID:102211	27854	0.05600 - 0.05800 mg/100 g	USDA
Plant ID:102211	32051	0.59000 - 0.61000 mg/100 g	USDA
Plant ID:102211	107674	0.00020 - 0.00020 mg/100 g	USDA
Plant ID:102211	445639	492.750 - 492.750 mg/100 g	DUKE
Plant ID:102211	493570	0.00100 - 1.40500 mg/100 g	DUKE;USDA
Plant ID:102211	637517	492.750 - 492.750 mg/100 g	DUKE
Plant ID:102211	644104	10.500 - 344.000 mg/100 g	DUKE;USDA
Plant ID:102211	5280450	1158.750 - 1158.750 mg/100 g	DUKE
Plant ID:102211	5280483	0.00280 - 0.00280 mg/100 g	USDA
Plant ID:102211	5280489	0.000 - 0.125 mg/100 g	DUKE;USDA
Plant ID:102211	5282798	1158.750 - 1158.750 mg/100 g	DUKE
Plant ID:102211	5360545	77.500 - 343.000 mg/100 g	DUKE;USDA
Plant ID:102211	5460584	300.000 - 3996.250 mg/100 g	DUKE;USDA
Plant ID:102211	5462309	17.000 - 247.000 mg/100 g	DUKE;USDA
Plant ID:102211	6326970	0.00020 - 0.00020 mg/100 g	USDA
Plant ID:102211	54670067	10.500 - 344.000 mg/100 g	DUKE;USDA
Plant ID:102211	117629482	Detected but not quantified	KNApSAcK
Plant ID:102751	12565	Detected but not quantified	KNApSAcK
Plant ID:102751	28619	Detected but not quantified	KNApSAcK
Plant ID:102751	100768	Detected but not quantified	KNApSAcK
Plant ID:1031566	25208125	Detected but not quantified	KNApSAcK
Plant ID:1031566	42605184	Detected but not quantified	KNApSAcK
Plant ID:1031566	42605185	Detected but not quantified	KNApSAcK
Plant ID:103349	271	37.000 - 37.000 mg/100 g	USDA
Plant ID:103349	888	14.000 - 14.000 mg/100 g	USDA
Plant ID:103349	5793	3670.000 - 3670.000 mg/100 g	USDA
Plant ID:103349	6037	0.00200 - 0.00200 mg/100 g	USDA
Plant ID:103349	23925	0.26000 - 0.26000 mg/100 g	USDA
Plant ID:103349	23930	1.973 - 1.973 mg/100 g	USDA
Plant ID:103349	23978	0.11900 - 0.11900 mg/100 g	USDA
Plant ID:103349	27099	0.11900 - 0.11900 mg/100 g	USDA
Plant ID:103349	27284	0.26000 - 0.26000 mg/100 g	USDA
Plant ID:103349	27854	1.973 - 1.973 mg/100 g	USDA
Plant ID:103349	439709	3920.000 - 3920.000 mg/100 g	USDA
Plant ID:103349	5281855	0.89750 - 0.93429 mg/100 ml	Phenol Explorer
Plant ID:103349	5460584	500.000 - 500.000 mg/100 g	USDA
Plant ID:103351	16141385	Detected but not quantified	KNApSAcK
Plant ID:103355	8139	Detected but not quantified	KNApSAcK
Plant ID:103355	9064	1.500 - 1.500 mg/100 ml	Phenol Explorer
Plant ID:103355	72276	2.140 - 2.400 mg/100 g	Phenol Explorer
Plant ID:103355	122738	0.60000 - 0.60000 mg/100 ml	Phenol Explorer
Plant ID:103355	146798	1.000 - 5.260 mg/100 ml	Phenol Explorer
Plant ID:103355	5280804	2.170 - 2.170 mg/100 g	Phenol Explorer
Plant ID:103355	5281643	2.610 - 2.610 mg/100 g	Phenol Explorer
Plant ID:103355	6440397	34.000 - 185.890 mg/100 ml	Phenol Explorer
Plant ID:103355	9857913	34.000 - 185.890 mg/100 ml	Phenol Explorer
Plant ID:103355	11250133	0.40000 - 0.40000 mg/100 ml	Phenol Explorer
Plant ID:103480	271	11.000 - 72.000 mg/100 g	USDA
Plant ID:103480	595	24.000 - 153.000 mg/100 g	USDA
Plant ID:103480	617	40.000 - 257.000 mg/100 g	USDA
Plant ID:103480	750	41.000 - 267.000 mg/100 g	USDA
Plant ID:103480	773	20.000 - 131.000 mg/100 g	USDA
Plant ID:103480	791	40.000 - 258.000 mg/100 g	USDA
Plant ID:103480	802	Detected but not quantified	KNApSAcK
Plant ID:103480	813	119.000 - 768.000 mg/100 g	USDA
Plant ID:103480	857	51.000 - 325.000 mg/100 g	USDA
Plant ID:103480	888	18.000 - 115.000 mg/100 g	USDA
Plant ID:103480	923	5.000 - 34.000 mg/100 g	USDA
Plant ID:103480	938	0.54300 - 3.50000 mg/100 g	USDA
Plant ID:103480	962	9960.000 - 86030.000 mg/100 g	USDA
Plant ID:103480	985	26.000 - 169.000 mg/100 g	USDA
Plant ID:103480	988	0.07500 - 0.48100 mg/100 g	USDA
Plant ID:103480	994	32.000 - 205.000 mg/100 g	USDA
Plant ID:103480	1054	0.10200 - 0.65900 mg/100 g	USDA
Plant ID:103480	1130	0.12500 - 0.80200 mg/100 g	USDA
Plant ID:103480	1153	23.000 - 150.000 mg/100 g	USDA
Plant ID:103480	1182	49.000 - 312.000 mg/100 g	USDA
Plant ID:103480	5281	2.000 - 13.000 mg/100 g	USDA
Plant ID:103480	5950	73.000 - 473.000 mg/100 g	USDA
Plant ID:103480	5951	40.000 - 257.000 mg/100 g	USDA
Plant ID:103480	5960	172.000 - 1106.000 mg/100 g	USDA
Plant ID:103480	5962	53.000 - 342.000 mg/100 g	USDA
Plant ID:103480	6037	0.000 - 109.000 mg/100 g	USDA
Plant ID:103480	6057	23.000 - 150.000 mg/100 g	USDA
Plant ID:103480	6106	51.000 - 325.000 mg/100 g	USDA
Plant ID:103480	6137	20.000 - 126.000 mg/100 g	USDA
Plant ID:103480	6140	32.000 - 205.000 mg/100 g	USDA
Plant ID:103480	6274	20.000 - 131.000 mg/100 g	USDA
Plant ID:103480	6287	49.000 - 312.000 mg/100 g	USDA
Plant ID:103480	6288	33.000 - 210.000 mg/100 g	USDA
Plant ID:103480	6305	12.000 - 75.000 mg/100 g	USDA
Plant ID:103480	6306	40.000 - 258.000 mg/100 g	USDA
Plant ID:103480	6322	54.000 - 345.000 mg/100 g	USDA
Plant ID:103480	23925	0.53000 - 3.38000 mg/100 g	USDA
Plant ID:103480	23930	0.57600 - 3.71100 mg/100 g	USDA
Plant ID:103480	23978	0.20400 - 1.31200 mg/100 g	USDA
Plant ID:103480	23994	0.40000 - 2.57000 mg/100 g	USDA
Plant ID:103480	24404	26.000 - 169.000 mg/100 g	USDA
Plant ID:103480	27099	0.20400 - 1.31200 mg/100 g	USDA
Plant ID:103480	27284	0.53000 - 3.38000 mg/100 g	USDA
Plant ID:103480	27854	0.57600 - 3.71100 mg/100 g	USDA
Plant ID:103480	32051	0.40000 - 2.57000 mg/100 g	USDA
Plant ID:103480	33032	156.000 - 1001.000 mg/100 g	USDA
Plant ID:103480	67678	24.000 - 153.000 mg/100 g	USDA
Plant ID:103480	74706	Detected but not quantified	KNApSAcK
Plant ID:103480	133534	Detected but not quantified	KNApSAcK
Plant ID:103480	145742	51.000 - 328.000 mg/100 g	USDA
Plant ID:103480	443055	Detected but not quantified	KNApSAcK
Plant ID:103480	445354	0.000 - 86.000 IU	USDA
Plant ID:103480	493570	0.05900 - 0.38000 mg/100 g	USDA
Plant ID:103480	644104	9.500 - 61.300 mg/100 g	USDA
Plant ID:103480	5281166	Detected but not quantified	KNApSAcK
Plant ID:103480	5360545	5.000 - 34.000 mg/100 g	USDA
Plant ID:103480	5460584	330.000 - 2110.000 mg/100 g	USDA
Plant ID:103480	5462309	26.000 - 169.000 mg/100 g	USDA
Plant ID:103480	9947823	0.000 - 86.000 IU	USDA
Plant ID:103480	11812633	Detected but not quantified	KNApSAcK
Plant ID:103480	13870433	Detected but not quantified	KNApSAcK
Plant ID:103480	54670067	9.500 - 61.300 mg/100 g	USDA
Plant ID:103482	6557	Detected but not quantified	KNApSAcK
Plant ID:103489	11636	Detected but not quantified	KNApSAcK
Plant ID:103489	12409	Detected but not quantified	KNApSAcK
Plant ID:103489	12410	Detected but not quantified	KNApSAcK
Plant ID:103489	12411	Detected but not quantified	KNApSAcK
Plant ID:1035807	10168	Detected but not quantified	KNApSAcK
Plant ID:103751	95779	Detected but not quantified	KNApSAcK
Plant ID:1040642	6557	Detected but not quantified	KNApSAcK
Plant ID:1041245	247	0.30000 - 0.30000 mg/100 g	USDA
Plant ID:1041245	271	180.000 - 180.000 mg/100 g	USDA
Plant ID:1041245	305	4.300 - 4.300 mg/100 g	USDA
Plant ID:1041245	813	130.000 - 130.000 mg/100 g	USDA
Plant ID:1041245	888	69.000 - 69.000 mg/100 g	USDA
Plant ID:1041245	923	4.000 - 4.000 mg/100 g	USDA
Plant ID:1041245	938	0.29300 - 1.00000 mg/100 g	USDA
Plant ID:1041245	962	75830.000 - 89220.000 mg/100 g	USDA
Plant ID:1041245	1054	0.07900 - 0.14600 mg/100 g	USDA
Plant ID:1041245	1115	380.000 - 380.000 mg/100 g	USDA
Plant ID:1041245	1130	0.00800 - 0.01800 mg/100 g	USDA
Plant ID:1041245	5793	440.000 - 440.000 mg/100 g	USDA
Plant ID:1041245	5988	380.000 - 380.000 mg/100 g	USDA
Plant ID:1041245	23925	0.20000 - 0.20000 mg/100 g	USDA
Plant ID:1041245	23930	0.58300 - 0.58300 mg/100 g	USDA
Plant ID:1041245	23978	0.01900 - 0.01900 mg/100 g	USDA
Plant ID:1041245	23994	0.14000 - 0.14000 mg/100 g	USDA
Plant ID:1041245	24404	11.000 - 11.000 mg/100 g	USDA
Plant ID:1041245	27099	0.01900 - 0.01900 mg/100 g	USDA
Plant ID:1041245	27284	0.20000 - 0.20000 mg/100 g	USDA
Plant ID:1041245	27854	0.58300 - 0.58300 mg/100 g	USDA
Plant ID:1041245	32051	0.14000 - 0.14000 mg/100 g	USDA
Plant ID:1041245	107674	0.00010 - 0.00010 mg/100 g	USDA
Plant ID:1041245	439709	210.000 - 210.000 mg/100 g	USDA
Plant ID:1041245	493570	0.03200 - 0.04400 mg/100 g	USDA
Plant ID:1041245	644104	6.200 - 11.000 mg/100 g	USDA
Plant ID:1041245	5280483	0.00290 - 0.00290 mg/100 g	USDA
Plant ID:1041245	5360545	4.000 - 4.000 mg/100 g	USDA
Plant ID:1041245	5460584	380.000 - 1900.000 mg/100 g	USDA
Plant ID:1041245	5462309	11.000 - 11.000 mg/100 g	USDA
Plant ID:1041245	6326970	0.00010 - 0.00010 mg/100 g	USDA
Plant ID:1041245	54670067	6.200 - 11.000 mg/100 g	USDA
Plant ID:1042229	5280445	Detected but not quantified	KNApSAcK
Plant ID:1050817	5280961	Detected but not quantified	KNApSAcK
Plant ID:1050817	13964266	Detected but not quantified	KNApSAcK
Plant ID:105181	72	0.01000 - 0.01000 mg/100 g	Phenol Explorer
Plant ID:105181	135	Detected but not quantified	DUKE
Plant ID:105181	176	Detected but not quantified	DUKE
Plant ID:105181	187	Detected but not quantified	DUKE
Plant ID:105181	206	30000.000 - 30000.000 mg/100 g	DUKE
Plant ID:105181	264	Detected but not quantified	DUKE
Plant ID:105181	271	146.250 - 400.350 mg/100 g	DUKE;USDA
Plant ID:105181	305	Detected but not quantified	DUKE
Plant ID:105181	322	0.01700 - 0.01700 mg/100 g	DUKE;Phenol Explorer
Plant ID:105181	379	Detected but not quantified	DUKE
Plant ID:105181	813	1119.000 - 1232.350 mg/100 g	DUKE;USDA
Plant ID:105181	888	229.000 - 229.000 mg/100 g	USDA
Plant ID:105181	923	18.000 - 18.800 mg/100 g	DUKE;USDA
Plant ID:105181	938	1.102 - 1.150 mg/100 g	DUKE;USDA
Plant ID:105181	957	Detected but not quantified	DUKE
Plant ID:105181	962	8280.000 - 8280.000 mg/100 g	USDA
Plant ID:105181	985	570.000 - 711.400 mg/100 g	DUKE;USDA
Plant ID:105181	1054	0.23000 - 0.23000 mg/100 g	USDA
Plant ID:105181	1115	5000.000 - 5000.000 mg/100 g	DUKE
Plant ID:105181	1130	0.19800 - 0.19800 mg/100 g	DUKE;USDA
Plant ID:105181	1256	Detected but not quantified	DUKE
Plant ID:105181	2537	1.350 - 1.350 mg/100 g	DUKE
Plant ID:105181	2758	Detected but not quantified	DUKE
Plant ID:105181	5281	60.000 - 1528.050 mg/100 g	DUKE;USDA
Plant ID:105181	5988	5000.000 - 5000.000 mg/100 g	DUKE
Plant ID:105181	5991	6250.000 - 6250.000 mg/100 g	DUKE
Plant ID:105181	6042	0.15000 - 0.15000 mg/100 g	DUKE
Plant ID:105181	6331	0.75000 - 0.75000 mg/100 g	DUKE
Plant ID:105181	6549	464.400 - 464.400 mg/100 g	DUKE
Plant ID:105181	6616	2.000 - 2.000 mg/100 g	DUKE
Plant ID:105181	6654	160.850 - 160.850 mg/100 g	DUKE
Plant ID:105181	7136	Detected but not quantified	DUKE
Plant ID:105181	7439	Detected but not quantified	DUKE
Plant ID:105181	7460	Detected but not quantified	DUKE
Plant ID:105181	7461	9.450 - 9.450 mg/100 g	DUKE
Plant ID:105181	7462	4.050 - 4.050 mg/100 g	KNApSAcK;DUKE;KNApSAcK
Plant ID:105181	7463	1406.500 - 1406.500 mg/100 g	DUKE
Plant ID:105181	7794	Detected but not quantified	DUKE
Plant ID:105181	8051	Detected but not quantified	DUKE
Plant ID:105181	8094	Detected but not quantified	DUKE
Plant ID:105181	8294	459.850 - 459.850 mg/100 g	DUKE
Plant ID:105181	8468	Detected but not quantified	DUKE
Plant ID:105181	8748	Detected but not quantified	DUKE
Plant ID:105181	8842	2.700 - 2.700 mg/100 g	DUKE
Plant ID:105181	8888	86.400 - 86.400 mg/100 g	DUKE
Plant ID:105181	8892	Detected but not quantified	DUKE
Plant ID:105181	8900	Detected but not quantified	DUKE
Plant ID:105181	9401	Detected but not quantified	DUKE
Plant ID:105181	9862	3.450 - 3.450 	DUKE
Plant ID:105181	9989	Detected but not quantified	DUKE
Plant ID:105181	10106	2826.250 - 2826.250 mg/100 g	DUKE
Plant ID:105181	10402	Detected but not quantified	DUKE
Plant ID:105181	10467	Detected but not quantified	DUKE
Plant ID:105181	10545	Detected but not quantified	DUKE
Plant ID:105181	11005	30.000 - 30.000 mg/100 g	DUKE;USDA
Plant ID:105181	11142	Detected but not quantified	DUKE
Plant ID:105181	11230	1172.600 - 1172.600 mg/100 g	DUKE
Plant ID:105181	11636	Detected but not quantified	DUKE
Plant ID:105181	12388	Detected but not quantified	DUKE
Plant ID:105181	12406	Detected but not quantified	DUKE
Plant ID:105181	12409	Detected but not quantified	DUKE
Plant ID:105181	12411	Detected but not quantified	DUKE
Plant ID:105181	12534	Detected but not quantified	DUKE
Plant ID:105181	13849	Detected but not quantified	DUKE
Plant ID:105181	14257	Detected but not quantified	DUKE
Plant ID:105181	14896	58.200 - 58.200 mg/100 g	DUKE
Plant ID:105181	14985	Detected but not quantified	DUKE
Plant ID:105181	14986	Detected but not quantified	DUKE
Plant ID:105181	16537	Detected but not quantified	DUKE
Plant ID:105181	17100	230.050 - 230.050 mg/100 g	DUKE
Plant ID:105181	17868	218.850 - 218.850 mg/100 g	DUKE
Plant ID:105181	18818	96.250 - 96.250 mg/100 g	DUKE
Plant ID:105181	21671	Detected but not quantified	DUKE
Plant ID:105181	22311	503.800 - 503.800 mg/100 g	DUKE
Plant ID:105181	23925	5.400 - 14.650 mg/100 g	DUKE;USDA
Plant ID:105181	23930	17.300 - 28.000 mg/100 g	DUKE;USDA
Plant ID:105181	23976	2.500 - 2.500 mg/100 g	DUKE
Plant ID:105181	23978	0.38300 - 0.96000 mg/100 g	DUKE;USDA
Plant ID:105181	23994	2.550 - 7.470 mg/100 g	DUKE;USDA
Plant ID:105181	24404	178.000 - 186.050 mg/100 g	DUKE;USDA
Plant ID:105181	26447	Detected but not quantified	DUKE
Plant ID:105181	27099	0.38300 - 0.96000 mg/100 g	DUKE;USDA
Plant ID:105181	27284	5.400 - 14.650 mg/100 g	DUKE;USDA
Plant ID:105181	27668	2.500 - 2.500 mg/100 g	DUKE
Plant ID:105181	27854	17.300 - 28.000 mg/100 g	DUKE;USDA
Plant ID:105181	31253	166.800 - 166.800 mg/100 g	DUKE
Plant ID:105181	32051	2.550 - 7.470 mg/100 g	DUKE;USDA
Plant ID:105181	61130	Detected but not quantified	DUKE
Plant ID:105181	68247	Detected but not quantified	DUKE
Plant ID:105181	70954	Detected but not quantified	DUKE
Plant ID:105181	81722	Detected but not quantified	DUKE
Plant ID:105181	104729	0.06000 - 0.06000 mg/100 g	DUKE
Plant ID:105181	104730	0.06000 - 0.06000 mg/100 g	DUKE
Plant ID:105181	111037	2552.500 - 2552.500 mg/100 g	DUKE
Plant ID:105181	122485	Detected but not quantified	DUKE
Plant ID:105181	128861	Detected but not quantified	DUKE
Plant ID:105181	159055	1.350 - 1.350 mg/100 g	DUKE
Plant ID:105181	222284	46.000 - 46.000 mg/100 g	DUKE;USDA
Plant ID:105181	246728	Detected but not quantified	DUKE
Plant ID:105181	439250	Detected but not quantified	DUKE
Plant ID:105181	439577	Detected but not quantified	DUKE
Plant ID:105181	440917	Detected but not quantified	DUKE
Plant ID:105181	442355	Detected but not quantified	DUKE
Plant ID:105181	442409	Detected but not quantified	DUKE
Plant ID:105181	442501	230.050 - 230.050 mg/100 g	DUKE
Plant ID:105181	445638	Detected but not quantified	DUKE
Plant ID:105181	445639	5227.100 - 5227.100 	DUKE
Plant ID:105181	449005	Detected but not quantified	DUKE
Plant ID:105181	493570	0.15000 - 0.18200 mg/100 g	DUKE;USDA
Plant ID:105181	526657	Detected but not quantified	DUKE
Plant ID:105181	637517	5227.100 - 5227.100 	DUKE
Plant ID:105181	637542	0.01700 - 0.01700 mg/100 g	DUKE;Phenol Explorer
Plant ID:105181	637566	9.450 - 9.450 	DUKE
Plant ID:105181	637775	Detected but not quantified	DUKE
Plant ID:105181	643820	2.000 - 2.000 mg/100 g	DUKE
Plant ID:105181	644104	21.000 - 21.000 mg/100 g	USDA
Plant ID:105181	689043	Detected but not quantified	DUKE
Plant ID:105181	1201518	401.600 - 401.600 mg/100 g	DUKE
Plant ID:105181	1549025	101.250 - 101.250 	DUKE
Plant ID:105181	1549026	101.250 - 101.250 	DUKE
Plant ID:105181	1549111	Detected but not quantified	DUKE
Plant ID:105181	5275520	Detected but not quantified	DUKE
Plant ID:105181	5280435	Detected but not quantified	DUKE
Plant ID:105181	5280450	876.750 - 876.750 	DUKE
Plant ID:105181	5280794	Detected but not quantified	DUKE
Plant ID:105181	5280934	Detected but not quantified	DUKE
Plant ID:105181	5281515	Detected but not quantified	DUKE
Plant ID:105181	5282798	876.750 - 876.750 	DUKE
Plant ID:105181	5283637	Detected but not quantified	DUKE
Plant ID:105181	5284507	86.400 - 86.400 mg/100 g	DUKE
Plant ID:105181	5319367	101.250 - 101.250 mg/100 g	DUKE
Plant ID:105181	5319551	Detected but not quantified	DUKE
Plant ID:105181	5322111	Detected but not quantified	DUKE
Plant ID:105181	5352437	Detected but not quantified	DUKE
Plant ID:105181	5360545	18.000 - 18.800 mg/100 g	DUKE;USDA
Plant ID:105181	5366244	Detected but not quantified	DUKE
Plant ID:105181	5460584	5400.000 - 5800.000 mg/100 g	DUKE;USDA
Plant ID:105181	5462309	178.000 - 186.050 mg/100 g	DUKE;USDA
Plant ID:105181	5462311	0.75000 - 0.75000 mg/100 g	DUKE
Plant ID:105181	6427110	Detected but not quantified	KNApSAcK
Plant ID:105181	6443227	Detected but not quantified	KNApSAcK
Plant ID:105181	6508206	Detected but not quantified	DUKE
Plant ID:105181	11228920	168.750 - 168.750 mg/100 g	DUKE
Plant ID:105181	13941492	Detected but not quantified	KNApSAcK
Plant ID:105181	16081932	Detected but not quantified	DUKE
Plant ID:105181	21775588	Detected but not quantified	DUKE
Plant ID:105181	23424736	Detected but not quantified	DUKE
Plant ID:105181	54670067	21.000 - 21.000 mg/100 g	USDA
Plant ID:105181	54675850	Detected but not quantified	DUKE
Plant ID:105181	60123241	Detected but not quantified	DUKE
Plant ID:105181	70678558	Detected but not quantified	DUKE
Plant ID:1053409	6716	Detected but not quantified	KNApSAcK
Plant ID:1053409	179474	Detected but not quantified	KNApSAcK
Plant ID:1053409	5280362	Detected but not quantified	KNApSAcK
Plant ID:1053409	44259570	Detected but not quantified	KNApSAcK
Plant ID:1053409	44259603	Detected but not quantified	KNApSAcK
Plant ID:1056465	5315422	Detected but not quantified	KNApSAcK
Plant ID:1056465	11390791	Detected but not quantified	KNApSAcK
Plant ID:1056465	15460082	Detected but not quantified	KNApSAcK
Plant ID:105667	271	12.875 - 12.875 mg/100 g	FooDB
Plant ID:105667	588	3.600 - 3.600 mg/100g	FooDB
Plant ID:105667	611	30.900 - 46.000 mg/100g	FooDB
Plant ID:105667	614	40.000 - 224.000 mg/100g	FooDB
Plant ID:105667	617	32.100 - 40.000 mg/100g	FooDB
Plant ID:105667	681	0.10000 - 0.10000 mg/100g	FooDB
Plant ID:105667	738	33.500 - 33.500 mg/100g	FooDB
Plant ID:105667	750	19.000 - 29.000 mg/100g	FooDB
Plant ID:105667	773	7.500 - 16.000 mg/100g	FooDB
Plant ID:105667	774	0.50000 - 0.50000 mg/100g	FooDB
Plant ID:105667	791	13.700 - 24.000 mg/100g	FooDB
Plant ID:105667	813	88.370 - 88.370 mg/100 g	FooDB
Plant ID:105667	825	15.500 - 15.500 mg/100g	FooDB
Plant ID:105667	833	7.400 - 7.400 mg/100g	FooDB
Plant ID:105667	857	30.200 - 35.000 mg/100g	FooDB
Plant ID:105667	888	3.655 - 3.655 mg/100 g	FooDB
Plant ID:105667	947	78.870 - 78.870 mg/100 g	FooDB
Plant ID:105667	994	6.100 - 24.000 mg/100g	FooDB
Plant ID:105667	1001	0.10000 - 0.10000 mg/100g	FooDB
Plant ID:105667	1045	8.600 - 8.600 mg/100g	FooDB
Plant ID:105667	1123	0.40000 - 0.40000 mg/100g	FooDB
Plant ID:105667	1153	6.200 - 15.000 mg/100g	FooDB
Plant ID:105667	1182	22.700 - 33.000 mg/100g	FooDB
Plant ID:105667	5202	1.700 - 1.700 mg/100g	FooDB
Plant ID:105667	5810	15.500 - 15.500 mg/100g	FooDB
Plant ID:105667	5950	37.000 - 75.900 mg/100g	FooDB
Plant ID:105667	5951	32.100 - 40.000 mg/100g	FooDB
Plant ID:105667	5961	33.500 - 33.500 mg/100g	FooDB
Plant ID:105667	5962	4.900 - 46.000 mg/100g	FooDB
Plant ID:105667	6057	6.200 - 15.000 mg/100g	FooDB
Plant ID:105667	6106	30.200 - 35.000 mg/100g	FooDB
Plant ID:105667	6274	7.500 - 16.000 mg/100g	FooDB
Plant ID:105667	6287	22.700 - 33.000 mg/100g	FooDB
Plant ID:105667	6288	26.000 - 29.600 mg/100g	FooDB
Plant ID:105667	6305	5.200 - 7.000 mg/100g	FooDB
Plant ID:105667	6306	13.700 - 24.000 mg/100g	FooDB
Plant ID:105667	6322	3.300 - 20.000 mg/100g	FooDB
Plant ID:105667	9750	7.400 - 7.400 mg/100g	FooDB
Plant ID:105667	23925	0.40000 - 0.40000 mg/100 g	FooDB
Plant ID:105667	23930	0.10000 - 0.10000 mg/100 g	FooDB
Plant ID:105667	23978	0.10000 - 0.10000 mg/100 g	FooDB
Plant ID:105667	24404	12.155 - 12.155 mg/100 g	FooDB
Plant ID:105667	27099	0.10000 - 0.10000 mg/100 g	FooDB
Plant ID:105667	27284	0.40000 - 0.40000 mg/100 g	FooDB
Plant ID:105667	27854	0.10000 - 0.10000 mg/100 g	FooDB
Plant ID:105667	123831	0.20000 - 0.20000 mg/100g	FooDB
Plant ID:105667	439232	54.300 - 54.300 mg/100g	FooDB
Plant ID:105667	440015	2.000 - 2.000 mg/100g	FooDB
Plant ID:105667	5280483	0.00210 - 0.00210 mg/100 g	FooDB
Plant ID:105667	5462309	12.155 - 12.155 mg/100 g	FooDB
Plant ID:105667	20162724	0.50000 - 0.50000 mg/100g	FooDB
Plant ID:105667	54676860	63.490 - 63.490 mg/100 g	FooDB
Plant ID:105748	174862	Detected but not quantified	KNApSAcK
Plant ID:105748	634353	Detected but not quantified	KNApSAcK
Plant ID:105748	10431955	Detected but not quantified	KNApSAcK
Plant ID:105748	16109866	Detected but not quantified	KNApSAcK
Plant ID:105748	16109872	Detected but not quantified	KNApSAcK
Plant ID:105748	44419738	Detected but not quantified	KNApSAcK
Plant ID:105748	44419739	Detected but not quantified	KNApSAcK
Plant ID:105748	44419741	Detected but not quantified	KNApSAcK
Plant ID:105748	44419746	Detected but not quantified	KNApSAcK
Plant ID:105748	101023289	Detected but not quantified	KNApSAcK
Plant ID:105750	15559496	Detected but not quantified	KNApSAcK
Plant ID:105884	1150	Detected but not quantified	KNApSAcK
Plant ID:105884	3314	Detected but not quantified	KNApSAcK
Plant ID:105884	5202	Detected but not quantified	KNApSAcK
Plant ID:105884	6054	Detected but not quantified	KNApSAcK
